target_bps,stop_bps,max_hold_ms,segment,roundtrip_cost_bps,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts
1000,-6000,120000,train,100,1027,0,944,83,179,19,829,-522821,-509.0759493670886,-202.0,-396017,-385.6056475170399,-202.0,126804,123.47030185004868,0.0,134.32627118644066,0.0,304,166,474,0.6468085106382979,470,0.6025666003625898,11,48128,110,145512,293,241350,0,0,289478,162674,False,False,40.3,6,20,0,57,0,0,0,1027,0,0,3,"{""cut_target"": 110, ""harmful_exit"": 56, ""neutral_exit"": 474, ""no_active_exit"": 83, ""saved_stop"": 11, ""timeout_improved"": 293}","{""candidate_after_baseline_exit"": 57, ""no_candidate"": 20, ""none"": 944, ""stale_data_no_action"": 6}"
1000,-6000,120000,validation,100,1026,0,934,92,154,29,843,-536216,-522.6276803118908,-202.0,-339288,-330.6900584795322,-202.0,196928,191.93762183235867,0.0,210.84368308351176,0.0,294,106,534,0.735,400,0.6896629392432349,23,94854,69,85002,271,198081,0,0,292935,96007,False,False,50.1,1,24,0,67,0,0,0,1026,0,0,2,"{""cut_target"": 69, ""harmful_exit"": 37, ""neutral_exit"": 534, ""no_active_exit"": 92, ""saved_stop"": 23, ""timeout_improved"": 271}","{""candidate_after_baseline_exit"": 67, ""no_candidate"": 24, ""none"": 934, ""stale_data_no_action"": 1}"
1000,-6000,120000,holdout,100,1026,0,939,87,167,20,839,-474500,-462.4756335282651,-202.0,-363482,-354.270955165692,-202.0,111018,108.2046783625731,0.0,118.23003194888179,0.0,315,132,492,0.7046979865771812,447,0.660809113587842,12,36461,90,110916,303,202463,0,0,238924,127906,False,False,42.3,1,30,1,54,1,0,0,1026,0,0,3,"{""cut_target"": 90, ""harmful_exit"": 42, ""neutral_exit"": 492, ""no_active_exit"": 87, ""saved_stop"": 12, ""timeout_improved"": 303}","{""candidate_after_baseline_exit"": 54, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 939, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-200,30000,train,100,1027,0,773,254,53,301,673,-122883,-119.65238558909445,-202.0,-134505,-130.96884128529697,-202.0,-11622,-11.316455696202532,0.0,-15.034928848641655,0.0,125,77,571,0.6188118811881188,202,0.5502091159263697,86,19067,21,21044,39,5161,0,0,24228,35850,False,True,89.9,6,20,0,207,21,0,0,1027,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 56, ""neutral_exit"": 571, ""no_active_exit"": 254, ""saved_stop"": 86, ""timeout_improved"": 39}","{""candidate_after_baseline_exit"": 207, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 773, ""stale_data_no_action"": 6}"
1500,-200,30000,validation,100,1026,0,798,228,59,244,723,-116585,-113.63060428849903,-202.0,-121059,-117.99122807017544,-202.0,-4474,-4.360623781676413,0.0,-5.606516290726817,0.0,88,50,660,0.6376811594202898,138,0.5547613929154617,65,12938,15,12876,23,3625,0,0,16563,21037,False,True,67.3,1,24,0,172,31,0,0,1026,0,0,2,"{""cut_target"": 15, ""harmful_exit"": 35, ""neutral_exit"": 660, ""no_active_exit"": 228, ""saved_stop"": 65, ""timeout_improved"": 23}","{""candidate_after_baseline_exit"": 172, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 798, ""stale_data_no_action"": 1}"
1500,-200,30000,holdout,100,1026,0,781,245,60,263,703,-120038,-116.99610136452242,-202.0,-139473,-135.93859649122808,-202.0,-19435,-18.94249512670565,0.0,-24.884763124199743,0.0,108,54,619,0.6666666666666666,162,0.5909566998344501,63,11918,19,22943,45,2851,0,0,14769,34204,False,True,67.5,1,30,1,180,33,0,0,1026,0,0,2,"{""cut_target"": 19, ""harmful_exit"": 35, ""neutral_exit"": 619, ""no_active_exit"": 245, ""saved_stop"": 63, ""timeout_improved"": 45}","{""candidate_after_baseline_exit"": 180, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 781, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-200,60000,train,100,1027,0,774,253,66,347,614,-104199,-101.45959104186953,-202.0,-135268,-131.71178188899708,-202.0,-31069,-30.252190847127554,0.0,-40.140826873385016,0.0,180,94,500,0.656934306569343,274,0.5989011639713756,132,29015,34,38059,48,2450,0,0,31465,62534,False,True,136.8,6,20,0,226,1,0,0,1027,0,0,3,"{""cut_target"": 34, ""harmful_exit"": 60, ""neutral_exit"": 500, ""no_active_exit"": 253, ""saved_stop"": 132, ""timeout_improved"": 48}","{""candidate_after_baseline_exit"": 226, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 774, ""stale_data_no_action"": 6}"
1500,-200,60000,validation,100,1026,0,801,225,75,275,676,-102016,-99.4307992202729,-202.0,-120468,-117.41520467836257,-202.0,-18452,-17.984405458089668,0.0,-23.036204744069913,0.0,147,73,581,0.6681818181818182,220,0.6035436895000383,96,19449,30,29297,51,2164,0,0,21613,40065,False,True,101.1,1,24,0,196,4,0,0,1026,0,0,2,"{""cut_target"": 30, ""harmful_exit"": 43, ""neutral_exit"": 581, ""no_active_exit"": 225, ""saved_stop"": 96, ""timeout_improved"": 51}","{""candidate_after_baseline_exit"": 196, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 801, ""stale_data_no_action"": 1}"
1500,-200,60000,holdout,100,1026,0,783,243,68,306,652,-111786,-108.953216374269,-202.0,-139342,-135.81091617933723,-202.0,-27556,-26.857699805068226,0.0,-35.192848020434226,0.0,172,70,541,0.7107438016528925,242,0.6506766804253294,105,15979,27,32948,67,4349,0,0,20328,47884,False,True,111.7,1,30,1,206,5,0,0,1026,0,0,2,"{""cut_target"": 27, ""harmful_exit"": 43, ""neutral_exit"": 541, ""no_active_exit"": 243, ""saved_stop"": 105, ""timeout_improved"": 67}","{""candidate_after_baseline_exit"": 206, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 783, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-200,120000,train,100,1027,0,774,253,82,396,549,-96072,-93.5462512171373,-210.0,-135268,-131.71178188899708,-202.0,-39196,-38.165530671859784,0.0,-50.640826873385016,0.0,240,97,437,0.712166172106825,337,0.6616500054076522,181,36140,50,61684,59,2567,0,0,38707,77903,False,True,186.9,6,20,0,227,0,0,0,1027,0,0,3,"{""cut_target"": 50, ""harmful_exit"": 47, ""neutral_exit"": 437, ""no_active_exit"": 253, ""saved_stop"": 181, ""timeout_improved"": 59}","{""candidate_after_baseline_exit"": 227, ""no_candidate"": 20, ""none"": 774, ""stale_data_no_action"": 6}"
1500,-200,120000,validation,100,1026,0,801,225,83,348,595,-99794,-97.26510721247563,-202.0,-120468,-117.41520467836257,-202.0,-20674,-20.15009746588694,0.0,-25.81023720349563,0.0,227,68,506,0.7694915254237288,295,0.7181518874898463,169,27339,38,40438,58,2168,0,0,29507,50181,False,True,174.8,1,24,0,200,0,0,0,1026,0,0,2,"{""cut_target"": 38, ""harmful_exit"": 30, ""neutral_exit"": 506, ""no_active_exit"": 225, ""saved_stop"": 169, ""timeout_improved"": 58}","{""candidate_after_baseline_exit"": 200, ""no_candidate"": 24, ""none"": 801, ""stale_data_no_action"": 1}"
1500,-200,120000,holdout,100,1026,0,783,243,77,375,574,-106650,-103.94736842105263,-203.0,-139342,-135.81091617933723,-202.0,-32692,-31.8635477582846,0.0,-41.7522349936143,0.0,253,68,462,0.7881619937694704,321,0.7401891370270469,174,24182,36,46321,79,3697,0,0,27879,60571,False,True,181.9,1,30,1,210,1,0,0,1026,0,0,2,"{""cut_target"": 36, ""harmful_exit"": 32, ""neutral_exit"": 462, ""no_active_exit"": 243, ""saved_stop"": 174, ""timeout_improved"": 79}","{""candidate_after_baseline_exit"": 210, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 783, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-300,30000,train,100,1027,0,798,229,53,265,709,-148989,-145.07205452775074,-202.0,-153068,-149.04381694255113,-202.0,-4079,-3.9717624148003896,0.0,-5.111528822055138,0.0,137,80,581,0.631336405529954,217,0.5653821148167801,75,24410,21,21044,62,8381,0,0,32791,36870,False,True,81.2,6,20,0,182,21,0,0,1027,0,0,2,"{""cut_target"": 21, ""harmful_exit"": 59, ""neutral_exit"": 581, ""no_active_exit"": 229, ""saved_stop"": 75, ""timeout_improved"": 62}","{""candidate_after_baseline_exit"": 182, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 798, ""stale_data_no_action"": 6}"
1500,-300,30000,validation,100,1026,0,811,215,63,219,744,-132543,-129.18421052631578,-202.0,-136406,-132.94931773879142,-202.0,-3863,-3.7651072124756335,0.0,-4.763255240443897,0.0,92,53,666,0.6344827586206897,145,0.5535680959557921,54,16024,18,18004,38,6278,0,0,22302,26165,False,True,57.8,1,24,0,159,31,0,0,1026,0,0,2,"{""cut_target"": 18, ""harmful_exit"": 35, ""neutral_exit"": 666, ""no_active_exit"": 215, ""saved_stop"": 54, ""timeout_improved"": 38}","{""candidate_after_baseline_exit"": 159, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 811, ""stale_data_no_action"": 1}"
1500,-300,30000,holdout,100,1026,0,799,227,63,233,730,-138687,-135.17251461988303,-202.0,-158358,-154.3450292397661,-202.0,-19671,-19.172514619883042,0.0,-24.619524405506883,0.0,114,59,626,0.6589595375722543,173,0.5855516283549667,51,14519,22,27641,63,5671,0,0,20190,39861,False,True,57.3,1,30,1,162,33,0,0,1026,0,0,2,"{""cut_target"": 22, ""harmful_exit"": 37, ""neutral_exit"": 626, ""no_active_exit"": 227, ""saved_stop"": 51, ""timeout_improved"": 63}","{""candidate_after_baseline_exit"": 162, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 799, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-300,60000,train,100,1027,0,799,228,66,304,657,-133896,-130.37585199610515,-202.0,-153831,-149.7867575462512,-202.0,-19935,-19.410905550146058,0.0,-24.94993742177722,0.0,192,100,507,0.6575342465753424,292,0.6013762790378052,114,37482,34,38059,78,6922,0,0,44404,64339,False,True,121.8,6,20,0,201,1,0,0,1027,0,0,3,"{""cut_target"": 34, ""harmful_exit"": 66, ""neutral_exit"": 507, ""no_active_exit"": 228, ""saved_stop"": 114, ""timeout_improved"": 78}","{""candidate_after_baseline_exit"": 201, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 799, ""stale_data_no_action"": 6}"
1500,-300,60000,validation,100,1026,0,814,212,79,248,699,-119359,-116.33430799220272,-202.0,-135815,-132.37329434697855,-202.0,-16456,-16.03898635477583,0.0,-20.216216216216218,0.0,151,77,586,0.6622807017543859,228,0.5986557043842923,83,25138,33,34425,68,5305,0,0,30443,46899,False,True,89.8,1,24,0,183,4,0,0,1026,0,0,2,"{""cut_target"": 33, ""harmful_exit"": 44, ""neutral_exit"": 586, ""no_active_exit"": 212, ""saved_stop"": 83, ""timeout_improved"": 68}","{""candidate_after_baseline_exit"": 183, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 814, ""stale_data_no_action"": 1}"
1500,-300,60000,holdout,100,1026,0,801,225,75,273,678,-125710,-122.5243664717349,-202.0,-158327,-154.3148148148148,-202.0,-32617,-31.790448343079923,0.0,-40.72034956304619,0.0,173,80,548,0.6837944664031621,253,0.6241117778685987,90,21821,34,43611,83,6454,0,0,28275,60892,False,True,98.3,1,30,1,188,5,0,0,1026,0,0,3,"{""cut_target"": 34, ""harmful_exit"": 46, ""neutral_exit"": 548, ""no_active_exit"": 225, ""saved_stop"": 90, ""timeout_improved"": 83}","{""candidate_after_baseline_exit"": 188, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 801, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-300,120000,train,100,1027,0,799,228,85,338,604,-126446,-123.12171372930867,-209.0,-153831,-149.7867575462512,-202.0,-27385,-26.66504381694255,0.0,-34.27409261576971,0.0,253,104,442,0.7086834733893558,357,0.6595280680193439,148,46812,53,66044,105,9072,0,0,55884,83269,False,True,158.5,6,20,0,202,0,0,0,1027,0,0,3,"{""cut_target"": 53, ""harmful_exit"": 51, ""neutral_exit"": 442, ""no_active_exit"": 228, ""saved_stop"": 148, ""timeout_improved"": 105}","{""candidate_after_baseline_exit"": 202, ""no_candidate"": 20, ""none"": 799, ""stale_data_no_action"": 6}"
1500,-300,120000,validation,100,1026,0,814,212,88,301,637,-123151,-120.03021442495127,-202.0,-135815,-132.37329434697855,-202.0,-12664,-12.343079922027291,0.0,-15.557739557739557,0.0,232,72,510,0.7631578947368421,304,0.7122685510077744,136,37237,42,47275,96,7117,0,0,44354,57018,False,True,145.6,1,24,0,187,0,0,0,1026,0,0,2,"{""cut_target"": 42, ""harmful_exit"": 30, ""neutral_exit"": 510, ""no_active_exit"": 212, ""saved_stop"": 136, ""timeout_improved"": 96}","{""candidate_after_baseline_exit"": 187, ""no_candidate"": 24, ""none"": 814, ""stale_data_no_action"": 1}"
1500,-300,120000,holdout,100,1026,0,801,225,85,329,612,-127988,-124.74463937621833,-202.0,-158327,-154.3148148148148,-202.0,-30339,-29.57017543859649,0.0,-37.87640449438202,0.0,257,76,468,0.7717717717717718,333,0.7237461171720212,146,34282,44,58576,111,8205,0,0,42487,72826,False,True,157.1,1,30,1,192,1,0,0,1026,0,0,2,"{""cut_target"": 44, ""harmful_exit"": 32, ""neutral_exit"": 468, ""no_active_exit"": 225, ""saved_stop"": 146, ""timeout_improved"": 111}","{""candidate_after_baseline_exit"": 192, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 801, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-500,30000,train,100,1027,0,824,203,55,227,745,-189784,-184.79454722492696,-202.0,-183070,-178.2570593962999,-202.0,6714,6.537487828627069,0.0,8.148058252427184,0.0,150,83,591,0.6437768240343348,233,0.5804117588334626,66,29238,21,21044,84,16587,0,0,45825,39111,False,True,74.4,6,20,0,156,21,0,0,1027,0,0,2,"{""cut_target"": 21, ""harmful_exit"": 62, ""neutral_exit"": 591, ""no_active_exit"": 203, ""saved_stop"": 66, ""timeout_improved"": 84}","{""candidate_after_baseline_exit"": 156, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 824, ""stale_data_no_action"": 6}"
1500,-500,30000,validation,100,1026,0,834,192,66,185,775,-165072,-160.88888888888889,-202.0,-162287,-158.17446393762182,-202.0,2785,2.7144249512670564,0.0,3.339328537170264,0.0,98,58,678,0.6282051282051282,156,0.5501392665910924,45,20877,19,19521,53,10841,0,0,31718,28933,False,True,50.3,1,24,0,136,31,0,0,1026,0,0,3,"{""cut_target"": 19, ""harmful_exit"": 39, ""neutral_exit"": 678, ""no_active_exit"": 192, ""saved_stop"": 45, ""timeout_improved"": 53}","{""candidate_after_baseline_exit"": 136, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 834, ""stale_data_no_action"": 1}"
1500,-500,30000,holdout,100,1026,0,823,203,69,205,752,-167089,-162.85477582846005,-202.0,-180858,-176.2748538011696,-202.0,-13769,-13.420077972709551,0.0,-16.730255164034023,0.0,127,65,631,0.6614583333333334,192,0.5919401674170741,53,22628,23,29472,74,7769,0,0,30397,44166,False,True,60.4,1,30,1,138,33,0,0,1026,0,0,2,"{""cut_target"": 23, ""harmful_exit"": 42, ""neutral_exit"": 631, ""no_active_exit"": 203, ""saved_stop"": 53, ""timeout_improved"": 74}","{""candidate_after_baseline_exit"": 138, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 823, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-500,60000,train,100,1027,0,825,202,71,263,693,-175732,-171.11197663096397,-202.0,-183309,-178.48977604673806,-202.0,-7577,-7.377799415774099,0.0,-9.184242424242424,0.0,205,106,514,0.6591639871382636,311,0.604829363469256,102,48902,36,40588,103,13118,0,0,62020,69597,False,True,112.3,6,20,0,175,1,0,0,1027,0,0,3,"{""cut_target"": 36, ""harmful_exit"": 70, ""neutral_exit"": 514, ""no_active_exit"": 202, ""saved_stop"": 102, ""timeout_improved"": 103}","{""candidate_after_baseline_exit"": 175, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 825, ""stale_data_no_action"": 6}"
1500,-500,60000,validation,100,1026,0,837,189,84,210,732,-155214,-151.28070175438597,-202.0,-161696,-157.59844054580896,-202.0,-6482,-6.317738791423002,0.0,-7.744324970131422,0.0,162,81,594,0.6666666666666666,243,0.6052082440626702,70,34102,36,39721,92,11784,0,0,45886,52368,False,True,79.2,1,24,0,160,4,0,0,1026,0,0,2,"{""cut_target"": 36, ""harmful_exit"": 45, ""neutral_exit"": 594, ""no_active_exit"": 189, ""saved_stop"": 70, ""timeout_improved"": 92}","{""candidate_after_baseline_exit"": 160, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 837, ""stale_data_no_action"": 1}"
1500,-500,60000,holdout,100,1026,0,825,201,85,236,705,-152529,-148.66374269005848,-202.0,-179503,-174.95419103313841,-202.0,-26974,-26.290448343079923,0.0,-32.695757575757575,0.0,186,88,551,0.6788321167883211,274,0.6214008292078751,84,34245,38,51105,102,10408,0,0,44653,71627,False,True,94.2,1,30,1,164,5,0,0,1026,0,0,3,"{""cut_target"": 38, ""harmful_exit"": 50, ""neutral_exit"": 551, ""no_active_exit"": 201, ""saved_stop"": 84, ""timeout_improved"": 102}","{""candidate_after_baseline_exit"": 164, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 825, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-500,120000,train,100,1027,0,825,202,93,293,641,-171318,-166.81402142161636,-208.0,-183309,-178.48977604673806,-202.0,-11991,-11.675754625121714,0.0,-14.534545454545455,0.0,264,112,449,0.7021276595744681,376,0.654047368395922,132,63443,58,73139,132,16891,0,0,80334,92325,False,True,145.2,6,20,0,176,0,0,0,1027,0,0,3,"{""cut_target"": 58, ""harmful_exit"": 54, ""neutral_exit"": 449, ""no_active_exit"": 202, ""saved_stop"": 132, ""timeout_improved"": 132}","{""candidate_after_baseline_exit"": 176, ""no_candidate"": 20, ""none"": 825, ""stale_data_no_action"": 6}"
1500,-500,120000,validation,100,1026,0,837,189,93,258,675,-169119,-164.83333333333334,-202.0,-161696,-157.59844054580896,-202.0,7423,7.234892787524366,0.0,8.868578255675029,0.0,246,77,514,0.7616099071207431,323,0.7122384530430408,118,53719,45,52571,128,16207,0,0,69926,62503,False,True,130.8,1,24,0,164,0,0,0,1026,0,0,2,"{""cut_target"": 45, ""harmful_exit"": 32, ""neutral_exit"": 514, ""no_active_exit"": 189, ""saved_stop"": 118, ""timeout_improved"": 128}","{""candidate_after_baseline_exit"": 164, ""no_candidate"": 24, ""none"": 837, ""stale_data_no_action"": 1}"
1500,-500,120000,holdout,100,1026,0,825,201,96,284,646,-162909,-158.78070175438597,-202.0,-178880,-174.34697855750488,-202.0,-15971,-15.566276803118908,0.0,-19.35878787878788,0.0,272,84,469,0.7640449438202247,356,0.717265793493113,132,54228,49,67667,140,14909,0,0,69137,85108,False,True,146.0,1,30,1,168,1,0,0,1026,0,0,2,"{""cut_target"": 49, ""harmful_exit"": 35, ""neutral_exit"": 469, ""no_active_exit"": 201, ""saved_stop"": 132, ""timeout_improved"": 140}","{""candidate_after_baseline_exit"": 168, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 825, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-700,30000,train,100,1027,0,839,188,61,197,769,-219361,-213.5939629990263,-202.0,-207785,-202.32229795520934,-202.0,11576,11.271665043816942,0.0,13.797377830750895,0.0,152,87,600,0.6359832635983264,239,0.5732779562299729,54,35207,24,26868,98,21655,0,0,56862,45286,False,True,63.8,6,20,0,141,21,0,0,1027,0,0,2,"{""cut_target"": 24, ""harmful_exit"": 63, ""neutral_exit"": 600, ""no_active_exit"": 188, ""saved_stop"": 54, ""timeout_improved"": 98}","{""candidate_after_baseline_exit"": 141, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 839, ""stale_data_no_action"": 6}"
1500,-700,30000,validation,100,1026,0,854,172,68,156,802,-193404,-188.50292397660817,-202.0,-188802,-184.01754385964912,-202.0,4602,4.485380116959064,0.0,5.388758782201405,0.0,101,62,691,0.6196319018404908,163,0.5431602946431595,36,21461,21,23234,65,16835,0,0,38296,33694,False,True,42.5,1,24,0,116,31,0,0,1026,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 41, ""neutral_exit"": 691, ""no_active_exit"": 172, ""saved_stop"": 36, ""timeout_improved"": 65}","{""candidate_after_baseline_exit"": 116, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 854, ""stale_data_no_action"": 1}"
1500,-700,30000,holdout,100,1026,0,848,178,72,162,792,-191148,-186.30409356725147,-202.0,-206661,-201.42397660818713,-202.0,-15513,-15.119883040935672,0.0,-18.2936320754717,0.0,127,73,648,0.635,200,0.566317026527406,37,22092,25,33253,90,15817,0,0,37909,53422,False,True,46.0,1,30,1,113,33,0,0,1026,0,0,2,"{""cut_target"": 25, ""harmful_exit"": 48, ""neutral_exit"": 648, ""no_active_exit"": 178, ""saved_stop"": 37, ""timeout_improved"": 90}","{""candidate_after_baseline_exit"": 113, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 848, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-700,60000,train,100,1027,0,840,187,77,225,725,-211689,-206.12366114897762,-202.0,-208024,-202.55501460564753,-202.0,3665,3.568646543330088,0.0,4.363095238095238,0.0,208,110,522,0.6540880503144654,318,0.6002492989896813,82,57272,39,46412,126,21823,0,0,79095,75430,False,True,94.6,6,20,0,160,1,0,0,1027,0,0,3,"{""cut_target"": 39, ""harmful_exit"": 71, ""neutral_exit"": 522, ""no_active_exit"": 187, ""saved_stop"": 82, ""timeout_improved"": 126}","{""candidate_after_baseline_exit"": 160, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 840, ""stale_data_no_action"": 6}"
1500,-700,60000,validation,100,1026,0,857,169,86,178,762,-185304,-180.6081871345029,-202.0,-188211,-183.44152046783626,-202.0,-2907,-2.8333333333333335,0.0,-3.3920653442240374,0.0,163,87,607,0.652,250,0.5910569526851392,58,38614,38,43434,105,17856,0,0,56470,59377,False,True,68.5,1,24,0,140,4,0,0,1026,0,0,2,"{""cut_target"": 38, ""harmful_exit"": 49, ""neutral_exit"": 607, ""no_active_exit"": 169, ""saved_stop"": 58, ""timeout_improved"": 105}","{""candidate_after_baseline_exit"": 140, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 857, ""stale_data_no_action"": 1}"
1500,-700,60000,holdout,100,1026,0,851,175,92,191,743,-180034,-175.47173489278754,-202.0,-205227,-200.02631578947367,-202.0,-25193,-24.55458089668616,0.0,-29.603995299647472,0.0,187,97,567,0.6584507042253521,284,0.6015105069674245,66,37140,44,61599,121,21453,0,0,58593,83786,False,True,78.1,1,30,1,138,5,0,0,1026,0,0,3,"{""cut_target"": 44, ""harmful_exit"": 53, ""neutral_exit"": 567, ""no_active_exit"": 175, ""saved_stop"": 66, ""timeout_improved"": 121}","{""candidate_after_baseline_exit"": 138, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 851, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1500,-700,120000,train,100,1027,0,840,187,100,245,682,-209758,-204.24342745861733,-208.0,-208024,-202.55501460564753,-202.0,1734,1.688412852969815,0.0,2.0642857142857145,0.0,268,116,456,0.6979166666666666,384,0.6502174940097223,102,69422,62,79612,166,31110,0,0,100532,98798,False,True,118.6,6,20,0,161,0,0,0,1027,0,0,3,"{""cut_target"": 62, ""harmful_exit"": 54, ""neutral_exit"": 456, ""no_active_exit"": 187, ""saved_stop"": 102, ""timeout_improved"": 166}","{""candidate_after_baseline_exit"": 161, ""no_candidate"": 20, ""none"": 840, ""stale_data_no_action"": 6}"
1500,-700,120000,validation,100,1026,0,857,169,99,195,732,-201057,-195.96198830409358,-202.0,-188211,-183.44152046783626,-202.0,12846,12.52046783625731,0.0,14.989498249708285,0.0,249,83,525,0.75,332,0.7007414960676533,75,50249,51,62968,174,35497,0,0,85746,72900,False,True,92.4,1,24,0,144,0,0,0,1026,0,0,2,"{""cut_target"": 51, ""harmful_exit"": 32, ""neutral_exit"": 525, ""no_active_exit"": 169, ""saved_stop"": 75, ""timeout_improved"": 174}","{""candidate_after_baseline_exit"": 144, ""no_candidate"": 24, ""none"": 857, ""stale_data_no_action"": 1}"
1500,-700,120000,holdout,100,1026,0,851,175,105,212,709,-192644,-187.76218323586744,-202.0,-204604,-199.41910331384017,-202.0,-11960,-11.656920077972709,0.0,-14.054054054054054,0.0,275,95,481,0.7432432432432432,370,0.6963909170765606,87,49861,57,80831,188,37719,0,0,87580,99540,False,True,105.8,1,30,1,142,1,0,0,1026,0,0,3,"{""cut_target"": 57, ""harmful_exit"": 38, ""neutral_exit"": 481, ""no_active_exit"": 175, ""saved_stop"": 87, ""timeout_improved"": 188}","{""candidate_after_baseline_exit"": 142, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 851, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
