scope,anchor,mask_name,target_bps,stop_bps,max_hold_ms,guard_name,early_horizon_ms,segment,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_ratio,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts,segment_target_cut_damage_guard_pass
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,30000,validation,1583,0,1511,72,82,62,1439,-595310,-376.0644346178143,-202.0,-493572,-311.79532533164877,-202.0,101738,64.2691092861655,0.0,67.33156849768365,0.0,531,197,783,0.7293956043956044,728,0.6959813864608481,35,141308,48,259288,496,448294,0,0,589602,487864,0.4397678433926615,False,True,84.6,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 48, ""harmful_exit"": 149, ""neutral_exit"": 783, ""no_active_exit"": 72, ""saved_stop"": 35, ""timeout_improved"": 496}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1511, ""rtp_guard_protected"": 17, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,30000,holdout,1582,0,1532,50,56,38,1488,-582382,-368.1302149178255,-202.0,-492673,-311.4241466498104,-202.0,89709,56.70606826801517,0.0,58.556788511749346,0.0,473,153,906,0.755591054313099,626,0.7204350337606881,24,88794,36,217620,449,366852,0,0,455646,365937,0.47760761643907773,False,True,68.9,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 36, ""harmful_exit"": 117, ""neutral_exit"": 906, ""no_active_exit"": 50, ""saved_stop"": 24, ""timeout_improved"": 449}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1532, ""rtp_guard_protected"": 8, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,45000,train,1583,0,1534,49,54,45,1484,-756172,-477.68288060644346,-202.0,-525263,-331.8149084017688,-202.0,230909,145.86797220467466,0.0,150.52737940026077,0.0,544,209,781,0.7224435590969456,753,0.6893921496961799,34,161092,36,208977,510,518132,0,0,679224,448315,0.30767022366700825,False,True,85.0,7,26,0,0,0,0,0,1583,0,0,3,"{""cut_target"": 36, ""harmful_exit"": 173, ""neutral_exit"": 781, ""no_active_exit"": 49, ""saved_stop"": 34, ""timeout_improved"": 510}","{""no_candidate"": 26, ""none"": 1534, ""rtp_guard_protected"": 16, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,45000,validation,1583,0,1509,74,82,62,1439,-595310,-376.0644346178143,-202.0,-488560,-308.62918509159823,-202.0,106750,67.43524952621604,0.0,70.74221338634858,0.0,530,197,782,0.7290233837689133,727,0.6955735783793877,35,141308,48,259288,495,447762,0,0,589070,482320,0.4401650058566894,False,True,84.5,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 48, ""harmful_exit"": 149, ""neutral_exit"": 782, ""no_active_exit"": 74, ""saved_stop"": 35, ""timeout_improved"": 495}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1509, ""rtp_guard_protected"": 19, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,45000,holdout,1582,0,1532,50,56,38,1488,-582382,-368.1302149178255,-202.0,-491464,-310.6599241466498,-202.0,90918,57.470290771175726,0.0,59.34595300261097,0.0,473,153,906,0.755591054313099,626,0.7204350337606881,24,90003,36,217620,449,366852,0,0,456855,365937,0.4763436976721279,False,True,68.9,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 36, ""harmful_exit"": 117, ""neutral_exit"": 906, ""no_active_exit"": 50, ""saved_stop"": 24, ""timeout_improved"": 449}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1532, ""rtp_guard_protected"": 8, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,10000,train,1583,0,1530,53,54,45,1484,-756172,-477.68288060644346,-202.0,-544462,-343.943145925458,-202.0,211710,133.73973468098546,0.0,138.37254901960785,0.0,540,211,779,0.7190412782956058,751,0.6858431348037527,34,159995,38,220836,506,510583,0,0,670578,458868,0.32932186859694174,False,True,84.6,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 38, ""harmful_exit"": 173, ""neutral_exit"": 779, ""no_active_exit"": 53, ""saved_stop"": 34, ""timeout_improved"": 506}","{""no_candidate"": 26, ""none"": 1530, ""rtp_guard_protected"": 20, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,10000,validation,1583,0,1506,77,82,62,1439,-595310,-376.0644346178143,-202.0,-500457,-316.14466203411246,-202.0,94853,59.919772583701835,0.0,62.98339973439575,0.0,525,199,782,0.7251381215469613,724,0.6914943490671609,37,157291,52,271634,488,434477,0,0,591768,496915,0.45902110286463615,False,True,85.80000000000001,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 52, ""harmful_exit"": 147, ""neutral_exit"": 782, ""no_active_exit"": 77, ""saved_stop"": 37, ""timeout_improved"": 488}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1506, ""rtp_guard_protected"": 22, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,10000,holdout,1582,0,1528,54,56,38,1488,-582382,-368.1302149178255,-202.0,-489000,-309.102402022756,-202.0,93382,59.02781289506953,0.0,61.11387434554974,0.0,472,151,905,0.7576243980738363,623,0.7224624791241024,26,102562,37,223603,446,361379,0,0,463941,370559,0.4819643014952332,False,True,70.6,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 37, ""harmful_exit"": 114, ""neutral_exit"": 905, ""no_active_exit"": 54, ""saved_stop"": 26, ""timeout_improved"": 446}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1528, ""rtp_guard_protected"": 12, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,20000,train,1583,0,1519,64,54,45,1484,-756172,-477.68288060644346,-202.0,-559446,-353.4087176247631,-202.0,196726,124.27416298168035,0.0,129.51020408163265,0.0,535,205,779,0.722972972972973,740,0.6896398201410022,34,159995,38,220836,501,485293,0,0,645288,448562,0.34222858630564956,False,True,84.1,7,26,0,0,0,0,0,1583,0,0,3,"{""cut_target"": 38, ""harmful_exit"": 167, ""neutral_exit"": 779, ""no_active_exit"": 64, ""saved_stop"": 34, ""timeout_improved"": 501}","{""no_candidate"": 26, ""none"": 1519, ""rtp_guard_protected"": 31, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,20000,validation,1583,0,1509,74,82,62,1439,-595310,-376.0644346178143,-202.0,-512675,-323.86291850915984,-202.0,82635,52.20151610865445,0.0,54.761431411530815,0.0,525,202,782,0.7221458046767538,727,0.688481556246162,37,157291,53,277238,488,431319,0,0,588610,505975,0.4710045700888534,False,True,85.80000000000001,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 53, ""harmful_exit"": 149, ""neutral_exit"": 782, ""no_active_exit"": 74, ""saved_stop"": 37, ""timeout_improved"": 488}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1509, ""rtp_guard_protected"": 19, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,20000,holdout,1582,0,1531,51,56,38,1488,-582382,-368.1302149178255,-202.0,-481796,-304.5486725663717,-202.0,100586,63.581542351453855,0.0,65.6995427824951,0.0,474,152,905,0.7571884984025559,626,0.7220967142273679,26,102562,36,217660,448,365321,0,0,467883,367297,0.46520177052810213,False,True,70.80000000000001,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 36, ""harmful_exit"": 116, ""neutral_exit"": 905, ""no_active_exit"": 51, ""saved_stop"": 26, ""timeout_improved"": 448}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1531, ""rtp_guard_protected"": 9, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,30000,train,1583,0,1520,63,54,45,1484,-756172,-477.68288060644346,-202.0,-560619,-354.1497157296273,-202.0,195553,123.53316487681617,0.0,128.6532894736842,0.0,535,206,779,0.7219973009446694,741,0.6886577507477322,34,159995,38,220836,501,485293,0,0,645288,449735,0.34222858630564956,False,True,84.1,7,26,0,0,0,0,0,1583,0,0,3,"{""cut_target"": 38, ""harmful_exit"": 168, ""neutral_exit"": 779, ""no_active_exit"": 63, ""saved_stop"": 34, ""timeout_improved"": 501}","{""no_candidate"": 26, ""none"": 1520, ""rtp_guard_protected"": 30, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,30000,validation,1583,0,1509,74,82,62,1439,-595310,-376.0644346178143,-202.0,-512675,-323.86291850915984,-202.0,82635,52.20151610865445,0.0,54.761431411530815,0.0,525,202,782,0.7221458046767538,727,0.688481556246162,37,157291,53,277238,488,431319,0,0,588610,505975,0.4710045700888534,False,True,85.80000000000001,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 53, ""harmful_exit"": 149, ""neutral_exit"": 782, ""no_active_exit"": 74, ""saved_stop"": 37, ""timeout_improved"": 488}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1509, ""rtp_guard_protected"": 19, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,30000,holdout,1582,0,1531,51,56,38,1488,-582382,-368.1302149178255,-202.0,-481796,-304.5486725663717,-202.0,100586,63.581542351453855,0.0,65.6995427824951,0.0,474,152,905,0.7571884984025559,626,0.7220967142273679,26,102562,36,217660,448,365321,0,0,467883,367297,0.46520177052810213,False,True,70.80000000000001,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 36, ""harmful_exit"": 116, ""neutral_exit"": 905, ""no_active_exit"": 51, ""saved_stop"": 26, ""timeout_improved"": 448}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1531, ""rtp_guard_protected"": 9, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,45000,train,1583,0,1520,63,54,45,1484,-756172,-477.68288060644346,-202.0,-560619,-354.1497157296273,-202.0,195553,123.53316487681617,0.0,128.6532894736842,0.0,535,206,779,0.7219973009446694,741,0.6886577507477322,34,159995,38,220836,501,485293,0,0,645288,449735,0.34222858630564956,False,True,84.1,7,26,0,0,0,0,0,1583,0,0,3,"{""cut_target"": 38, ""harmful_exit"": 168, ""neutral_exit"": 779, ""no_active_exit"": 63, ""saved_stop"": 34, ""timeout_improved"": 501}","{""no_candidate"": 26, ""none"": 1520, ""rtp_guard_protected"": 30, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,45000,validation,1583,0,1509,74,82,62,1439,-595310,-376.0644346178143,-202.0,-512675,-323.86291850915984,-202.0,82635,52.20151610865445,0.0,54.761431411530815,0.0,525,202,782,0.7221458046767538,727,0.688481556246162,37,157291,53,277238,488,431319,0,0,588610,505975,0.4710045700888534,False,True,85.80000000000001,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 53, ""harmful_exit"": 149, ""neutral_exit"": 782, ""no_active_exit"": 74, ""saved_stop"": 37, ""timeout_improved"": 488}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1509, ""rtp_guard_protected"": 19, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G3_LOW_VOL_CONTINUATION,45000,holdout,1582,0,1531,51,56,38,1488,-582382,-368.1302149178255,-202.0,-481796,-304.5486725663717,-202.0,100586,63.581542351453855,0.0,65.6995427824951,0.0,474,152,905,0.7571884984025559,626,0.7220967142273679,26,102562,36,217660,448,365321,0,0,467883,367297,0.46520177052810213,False,True,70.80000000000001,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 36, ""harmful_exit"": 116, ""neutral_exit"": 905, ""no_active_exit"": 51, ""saved_stop"": 26, ""timeout_improved"": 448}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1531, ""rtp_guard_protected"": 9, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,10000,train,1583,0,1548,35,54,45,1484,-756172,-477.68288060644346,-202.0,-507372,-320.5129500947568,-202.0,248800,157.16993051168666,0.0,160.7235142118863,0.0,531,207,810,0.7195121951219512,738,0.686028283710512,34,170375,37,195387,497,524214,0,0,694589,445789,0.2812987248574337,False,True,83.7,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 37, ""harmful_exit"": 170, ""neutral_exit"": 810, ""no_active_exit"": 35, ""saved_stop"": 34, ""timeout_improved"": 497}","{""no_candidate"": 26, ""none"": 1548, ""rtp_delay_after_baseline_or_hold"": 2, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,10000,validation,1583,0,1520,63,82,62,1439,-595310,-376.0644346178143,-202.0,-510524,-322.50410612760584,-202.0,84786,53.56032849020846,0.0,55.78026315789474,0.0,516,204,800,0.7166666666666667,720,0.6826694777145872,33,133551,51,257717,483,432628,0,0,566179,481393,0.45518643397229497,False,True,81.30000000000001,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 153, ""neutral_exit"": 800, ""no_active_exit"": 63, ""saved_stop"": 33, ""timeout_improved"": 483}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1520, ""rtp_delay_after_baseline_or_hold"": 8, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,10000,holdout,1582,0,1539,43,56,38,1488,-582382,-368.1302149178255,-202.0,-502356,-317.5448798988622,-202.0,80026,50.585335018963335,0.0,51.99870045484081,0.0,456,154,929,0.7475409836065574,610,0.7115906471584271,25,87313,37,203640,431,353506,0,0,440819,360793,0.4619583094195123,False,True,68.1,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 37, ""harmful_exit"": 117, ""neutral_exit"": 929, ""no_active_exit"": 43, ""saved_stop"": 25, ""timeout_improved"": 431}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1539, ""rtp_delay_after_baseline_or_hold"": 1, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,20000,train,1583,0,1548,35,54,45,1484,-756172,-477.68288060644346,-202.0,-507372,-320.5129500947568,-202.0,248800,157.16993051168666,0.0,160.7235142118863,0.0,531,207,810,0.7195121951219512,738,0.686028283710512,34,170375,37,195387,497,524214,0,0,694589,445789,0.2812987248574337,False,True,83.7,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 37, ""harmful_exit"": 170, ""neutral_exit"": 810, ""no_active_exit"": 35, ""saved_stop"": 34, ""timeout_improved"": 497}","{""no_candidate"": 26, ""none"": 1548, ""rtp_delay_after_baseline_or_hold"": 2, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,20000,validation,1583,0,1520,63,82,62,1439,-595310,-376.0644346178143,-202.0,-510524,-322.50410612760584,-202.0,84786,53.56032849020846,0.0,55.78026315789474,0.0,516,204,800,0.7166666666666667,720,0.6826694777145872,33,133551,51,257717,483,432628,0,0,566179,481393,0.45518643397229497,False,True,81.30000000000001,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 153, ""neutral_exit"": 800, ""no_active_exit"": 63, ""saved_stop"": 33, ""timeout_improved"": 483}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1520, ""rtp_delay_after_baseline_or_hold"": 8, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,20000,holdout,1582,0,1539,43,56,38,1488,-582382,-368.1302149178255,-202.0,-502356,-317.5448798988622,-202.0,80026,50.585335018963335,0.0,51.99870045484081,0.0,456,154,929,0.7475409836065574,610,0.7115906471584271,25,87313,37,203640,431,353506,0,0,440819,360793,0.4619583094195123,False,True,68.1,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 37, ""harmful_exit"": 117, ""neutral_exit"": 929, ""no_active_exit"": 43, ""saved_stop"": 25, ""timeout_improved"": 431}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1539, ""rtp_delay_after_baseline_or_hold"": 1, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,30000,train,1583,0,1548,35,54,45,1484,-756172,-477.68288060644346,-202.0,-507372,-320.5129500947568,-202.0,248800,157.16993051168666,0.0,160.7235142118863,0.0,531,207,810,0.7195121951219512,738,0.686028283710512,34,170375,37,195387,497,524214,0,0,694589,445789,0.2812987248574337,False,True,83.7,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 37, ""harmful_exit"": 170, ""neutral_exit"": 810, ""no_active_exit"": 35, ""saved_stop"": 34, ""timeout_improved"": 497}","{""no_candidate"": 26, ""none"": 1548, ""rtp_delay_after_baseline_or_hold"": 2, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,30000,validation,1583,0,1520,63,82,62,1439,-595310,-376.0644346178143,-202.0,-510524,-322.50410612760584,-202.0,84786,53.56032849020846,0.0,55.78026315789474,0.0,516,204,800,0.7166666666666667,720,0.6826694777145872,33,133551,51,257717,483,432628,0,0,566179,481393,0.45518643397229497,False,True,81.30000000000001,1,51,0,2,1,0,0,1583,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 153, ""neutral_exit"": 800, ""no_active_exit"": 63, ""saved_stop"": 33, ""timeout_improved"": 483}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 1, ""no_candidate"": 51, ""none"": 1520, ""rtp_delay_after_baseline_or_hold"": 8, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,30000,holdout,1582,0,1539,43,56,38,1488,-582382,-368.1302149178255,-202.0,-502356,-317.5448798988622,-202.0,80026,50.585335018963335,0.0,51.99870045484081,0.0,456,154,929,0.7475409836065574,610,0.7115906471584271,25,87313,37,203640,431,353506,0,0,440819,360793,0.4619583094195123,False,True,68.1,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 37, ""harmful_exit"": 117, ""neutral_exit"": 929, ""no_active_exit"": 43, ""saved_stop"": 25, ""timeout_improved"": 431}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1539, ""rtp_delay_after_baseline_or_hold"": 1, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G4_DELAYED_DECISION_4000,45000,train,1583,0,1548,35,54,45,1484,-756172,-477.68288060644346,-202.0,-507372,-320.5129500947568,-202.0,248800,157.16993051168666,0.0,160.7235142118863,0.0,531,207,810,0.7195121951219512,738,0.686028283710512,34,170375,37,195387,497,524214,0,0,694589,445789,0.2812987248574337,False,True,83.7,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 37, ""harmful_exit"": 170, ""neutral_exit"": 810, ""no_active_exit"": 35, ""saved_stop"": 34, ""timeout_improved"": 497}","{""no_candidate"": 26, ""none"": 1548, ""rtp_delay_after_baseline_or_hold"": 2, ""stale_data_no_action"": 7}",False
