scope,classifier,target_bps,stop_bps,max_hold_ms,roundtrip_cost_bps,retained_count,sum_pnl_after_cost_bps,avg_pnl_after_cost_bps,median_pnl_after_cost_bps,nonloss_count,precision,wilson_lower95,max_consecutive_losses
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-300,30000,200,983,-174846,-177.86978636826043,-353.0,123,0.12512716174974567,0.10589191571811968,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-300,40000,100,983,-71381,-72.61546286876907,-347.0,121,0.12309257375381485,0.1040090443651834,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-300,40000,200,983,-169681,-172.61546286876907,-447.0,120,0.12207527975584945,0.10306828126115647,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-500,20000,100,983,-136639,-139.00203458799592,-210.0,149,0.1515768056968464,0.13051785943773458,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-500,20000,200,983,-234939,-239.00203458799592,-310.0,141,0.14343845371312308,0.12291305235874607,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-500,30000,100,983,-135943,-138.29399796541202,-219.0,141,0.14343845371312308,0.12291305235874607,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-500,30000,200,983,-234243,-238.29399796541202,-319.0,137,0.13936927772126145,0.11911945653580146,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-500,40000,100,983,-123366,-125.49949135300102,-253.0,142,0.14445574771108852,0.12386238741191508,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-500,40000,200,983,-221666,-225.49949135300102,-353.0,140,0.14242115971515767,0.12196408842531438,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-700,20000,100,983,-181454,-184.59206510681588,-209.0,159,0.1617497456765005,0.14005493359319748,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-700,20000,200,983,-279754,-284.5920651068159,-309.0,151,0.1536113936927772,0.13242258765703205,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-700,30000,100,983,-180692,-183.81688708036623,-213.0,157,0.15971515768056968,0.138144874131704,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-700,30000,200,983,-278992,-283.8168870803662,-313.0,152,0.15462868769074262,0.1333754648761361,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-700,40000,100,983,-165927,-168.79654120040692,-221.0,158,0.1607324516785351,0.13909974239994724,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-700,40000,200,983,-264227,-268.7965412004069,-321.0,156,0.15869786368260427,0.13719033126875566,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-1000,20000,100,983,-245604,-249.85147507629705,-209.0,169,0.17192268565615462,0.1496240873376426,27
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-1000,20000,200,983,-343904,-349.85147507629705,-309.0,159,0.1617497456765005,0.14005493359319748,35
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-1000,30000,100,983,-249439,-253.7527975584944,-211.0,169,0.17192268565615462,0.1496240873376426,33
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-1000,30000,200,983,-347739,-353.7527975584944,-311.0,164,0.16683621566632756,0.14483564928336728,33
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-1000,40000,100,983,-236167,-240.25127161749745,-213.0,174,0.1770091556459817,0.15441997744938746,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-1000,40000,200,983,-334467,-340.2512716174975,-313.0,170,0.17293997965412003,0.15058267749461432,31
